# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -11485 5 57 154 1329868 5 /openedx/staticfiles/templates/instructor/edx_ace/enrollenrolled/email/head.html
DUPTYPE_WITHIN_SAME_TREE -11485 5 57 154 1329861 5 /openedx/staticfiles/templates/instructor/edx_ace/enrolledunenroll/email/head.html
DUPTYPE_WITHIN_SAME_TREE -11485 5 57 154 1202069 5 /openedx/staticfiles/templates/verify_student/edx_ace/verificationapproved/email/head.9908db1e6349.html
DUPTYPE_WITHIN_SAME_TREE -11485 5 57 154 1202064 5 /openedx/staticfiles/templates/verify_student/edx_ace/verificationexpiry/email/head.9908db1e6349.html
DUPTYPE_WITHIN_SAME_TREE -11485 5 57 154 1330675 5 /openedx/staticfiles/templates/instructor/edx_ace/enrollenrolled/email/head.9908db1e6349.html
DUPTYPE_WITHIN_SAME_TREE -11485 5 57 154 1330680 5 /openedx/staticfiles/templates/instructor/edx_ace/addbetatester/email/head.9908db1e6349.html
DUPTYPE_WITHIN_SAME_TREE -11485 5 57 154 1330685 5 /openedx/staticfiles/templates/instructor/edx_ace/removebetatester/email/head.9908db1e6349.html
DUPTYPE_WITHIN_SAME_TREE -11485 5 57 154 1330670 5 /openedx/staticfiles/templates/instructor/edx_ace/enrolledunenroll/email/head.9908db1e6349.html
DUPTYPE_WITHIN_SAME_TREE -11485 5 57 154 1329889 5 /openedx/staticfiles/templates/instructor/edx_ace/accountcreationandenrollment/email/head.html
DUPTYPE_WITHIN_SAME_TREE -11485 5 57 154 1330665 5 /openedx/staticfiles/templates/instructor/edx_ace/allowedunenroll/email/head.9908db1e6349.html
DUPTYPE_WITHIN_SAME_TREE -11485 5 57 154 1329896 5 /openedx/staticfiles/templates/instructor/edx_ace/allowedenroll/email/head.html
DUPTYPE_WITHIN_SAME_TREE -11485 5 57 154 1329882 5 /openedx/staticfiles/templates/instructor/edx_ace/removebetatester/email/head.html
DUPTYPE_WITHIN_SAME_TREE -11485 5 57 154 1201018 5 /openedx/staticfiles/templates/verify_student/edx_ace/verificationexpiry/email/head.html
DUPTYPE_WITHIN_SAME_TREE -11485 5 57 154 1329875 5 /openedx/staticfiles/templates/instructor/edx_ace/addbetatester/email/head.html
DUPTYPE_WITHIN_SAME_TREE -11485 5 57 154 1201025 5 /openedx/staticfiles/templates/verify_student/edx_ace/verificationapproved/email/head.html
DUPTYPE_WITHIN_SAME_TREE -11485 5 57 154 1201032 5 /openedx/staticfiles/templates/verify_student/edx_ace/verificationsubmitted/email/head.html
DUPTYPE_WITHIN_SAME_TREE -11485 5 57 154 1330695 5 /openedx/staticfiles/templates/instructor/edx_ace/allowedenroll/email/head.9908db1e6349.html
DUPTYPE_WITHIN_SAME_TREE -11485 5 57 154 1329854 5 /openedx/staticfiles/templates/instructor/edx_ace/allowedunenroll/email/head.html
DUPTYPE_FIRST_OCCURRENCE 7303 4 58 154 1202139 5 /openedx/staticfiles/css/vendor/slickgrid/images/down.1eee705eb2e4.gif
DUPTYPE_WITHIN_SAME_TREE -7303 5 58 154 1856456 5 /openedx/staticfiles/studio/css/vendor/slickgrid/images/down.1eee705eb2e4.gif
DUPTYPE_WITHIN_SAME_TREE -7303 5 58 154 1855361 5 /openedx/staticfiles/studio/css/vendor/slickgrid/images/down.gif
DUPTYPE_WITHIN_SAME_TREE -7303 4 58 154 1200275 5 /openedx/staticfiles/css/vendor/slickgrid/images/down.gif
DUPTYPE_FIRST_OCCURRENCE 12659 6 59 154 1855832 5 /openedx/staticfiles/js/bower/jquery/src/manipulation/var/rcheckableType.19f6af061c62.js
DUPTYPE_WITHIN_SAME_TREE -12659 6 59 154 1854963 5 /openedx/staticfiles/js/bower/jquery/src/manipulation/var/rcheckableType.js
DUPTYPE_WITHIN_SAME_TREE -12659 11 59 154 2780725 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/manipulation/var/rcheckableType.js
DUPTYPE_WITHIN_SAME_TREE -12659 10 59 154 1977856 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/manipulation/var/rcheckableType.js
DUPTYPE_WITHIN_SAME_TREE -12659 7 59 154 2382508 5 /openedx/staticfiles/studio/js/bower/jquery/src/manipulation/var/rcheckableType.19f6af061c62.js
DUPTYPE_WITHIN_SAME_TREE -12659 10 59 154 1978445 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/manipulation/var/rcheckableType.19f6af061c62.js
DUPTYPE_WITHIN_SAME_TREE -12659 11 59 154 2781037 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/manipulation/var/rcheckableType.19f6af061c62.js
DUPTYPE_WITHIN_SAME_TREE -12659 7 59 154 2382203 5 /openedx/staticfiles/studio/js/bower/jquery/src/manipulation/var/rcheckableType.js
DUPTYPE_FIRST_OCCURRENCE 7327 4 60 154 1202145 5 /openedx/staticfiles/css/vendor/slickgrid/images/sort-asc.5be9fbe6d4f5.gif
DUPTYPE_WITHIN_SAME_TREE -7327 5 60 154 1856462 5 /openedx/staticfiles/studio/css/vendor/slickgrid/images/sort-asc.5be9fbe6d4f5.gif
DUPTYPE_WITHIN_SAME_TREE -7327 5 60 154 1855367 5 /openedx/staticfiles/studio/css/vendor/slickgrid/images/sort-asc.gif
DUPTYPE_WITHIN_SAME_TREE -7327 4 60 154 1200281 5 /openedx/staticfiles/css/vendor/slickgrid/images/sort-asc.gif
DUPTYPE_FIRST_OCCURRENCE 12311 6 60 154 1594655 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/ajax/var/rquery.0cea5be4c1cb.js
DUPTYPE_WITHIN_SAME_TREE -12311 6 60 154 1593735 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/ajax/var/rquery.js
DUPTYPE_FIRST_OCCURRENCE 2433 2 60 154 1456755 5 /openedx/staticfiles/studio-frontend/__mocks__/copy-to-clipboard.ca7eff7a1060.js
DUPTYPE_WITHIN_SAME_TREE -2433 2 60 154 1455470 5 /openedx/staticfiles/studio-frontend/__mocks__/copy-to-clipboard.js
DUPTYPE_FIRST_OCCURRENCE 9981 5 61 154 1855940 5 /openedx/staticfiles/js/bower/jquery/src/var/push.da4387ab5b45.js
DUPTYPE_WITHIN_SAME_TREE -9981 9 61 154 1977889 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/var/push.js
DUPTYPE_WITHIN_SAME_TREE -9981 6 61 154 2382236 5 /openedx/staticfiles/studio/js/bower/jquery/src/var/push.js
DUPTYPE_WITHIN_SAME_TREE -9981 9 61 154 1978503 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/var/push.da4387ab5b45.js
DUPTYPE_WITHIN_SAME_TREE -9981 6 61 154 2382673 5 /openedx/staticfiles/studio/js/bower/jquery/src/var/push.da4387ab5b45.js
DUPTYPE_WITHIN_SAME_TREE -9981 10 61 154 2780758 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/var/push.js
DUPTYPE_WITHIN_SAME_TREE -9981 5 61 154 1854996 5 /openedx/staticfiles/js/bower/jquery/src/var/push.js
DUPTYPE_WITHIN_SAME_TREE -9981 10 61 154 2781095 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/var/push.da4387ab5b45.js
DUPTYPE_FIRST_OCCURRENCE 389 1 61 154 1595281 5 /openedx/staticfiles/edx-bootstrap/stylelint.config.b44652fe0cce.js
DUPTYPE_WITHIN_SAME_TREE -389 1 61 154 1593483 5 /openedx/staticfiles/edx-bootstrap/stylelint.config.js
DUPTYPE_FIRST_OCCURRENCE 7332 4 62 154 1202154 5 /openedx/staticfiles/css/vendor/slickgrid/images/sort-desc.48fa5621ef13.gif
DUPTYPE_WITHIN_SAME_TREE -7332 4 62 154 1200290 5 /openedx/staticfiles/css/vendor/slickgrid/images/sort-desc.gif
DUPTYPE_WITHIN_SAME_TREE -7332 5 62 154 1855376 5 /openedx/staticfiles/studio/css/vendor/slickgrid/images/sort-desc.gif
DUPTYPE_WITHIN_SAME_TREE -7332 5 62 154 1856471 5 /openedx/staticfiles/studio/css/vendor/slickgrid/images/sort-desc.48fa5621ef13.gif
DUPTYPE_FIRST_OCCURRENCE 12309 6 62 154 1594656 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/ajax/var/nonce.6390675839ba.js
DUPTYPE_WITHIN_SAME_TREE -12309 6 62 154 1593736 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/ajax/var/nonce.js
DUPTYPE_FIRST_OCCURRENCE 9985 5 62 154 1855950 5 /openedx/staticfiles/js/bower/jquery/src/var/slice.06b38aed4a71.js
DUPTYPE_WITHIN_SAME_TREE -9985 6 62 154 2382246 5 /openedx/staticfiles/studio/js/bower/jquery/src/var/slice.js
DUPTYPE_WITHIN_SAME_TREE -9985 6 62 154 2382683 5 /openedx/staticfiles/studio/js/bower/jquery/src/var/slice.06b38aed4a71.js
DUPTYPE_WITHIN_SAME_TREE -9985 9 62 154 1978513 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/var/slice.06b38aed4a71.js
DUPTYPE_WITHIN_SAME_TREE -9985 10 62 154 2781105 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/var/slice.06b38aed4a71.js
DUPTYPE_WITHIN_SAME_TREE -9985 10 62 154 2780768 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/var/slice.js
DUPTYPE_WITHIN_SAME_TREE -9985 9 62 154 1977899 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/var/slice.js
DUPTYPE_WITHIN_SAME_TREE -9985 5 62 154 1855006 5 /openedx/staticfiles/js/bower/jquery/src/var/slice.js
DUPTYPE_FIRST_OCCURRENCE 16189 8 63 154 1064493 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/p.b29802c2b555.gif
DUPTYPE_WITHIN_SAME_TREE -16189 8 63 154 1063927 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/p.gif
DUPTYPE_WITHIN_SAME_TREE -16189 9 63 154 2240870 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/p.gif
DUPTYPE_WITHIN_SAME_TREE -16189 9 63 154 2241586 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/p.b29802c2b555.gif
DUPTYPE_FIRST_OCCURRENCE 9973 5 63 154 1855939 5 /openedx/staticfiles/js/bower/jquery/src/var/concat.dbdb2c9d038b.js
DUPTYPE_WITHIN_SAME_TREE -9973 10 63 154 2781094 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/var/concat.dbdb2c9d038b.js
DUPTYPE_WITHIN_SAME_TREE -9973 5 63 154 1854995 5 /openedx/staticfiles/js/bower/jquery/src/var/concat.js
DUPTYPE_WITHIN_SAME_TREE -9973 6 63 154 2382672 5 /openedx/staticfiles/studio/js/bower/jquery/src/var/concat.dbdb2c9d038b.js
DUPTYPE_WITHIN_SAME_TREE -9973 9 63 154 1978502 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/var/concat.dbdb2c9d038b.js
DUPTYPE_WITHIN_SAME_TREE -9973 9 63 154 1977888 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/var/concat.js
DUPTYPE_WITHIN_SAME_TREE -9973 6 63 154 2382235 5 /openedx/staticfiles/studio/js/bower/jquery/src/var/concat.js
DUPTYPE_WITHIN_SAME_TREE -9973 10 63 154 2780757 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/var/concat.js
DUPTYPE_FIRST_OCCURRENCE 16195 8 64 154 1064482 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/ul.a927973f0fae.gif
DUPTYPE_WITHIN_SAME_TREE -16195 9 64 154 2241575 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/ul.a927973f0fae.gif
DUPTYPE_WITHIN_SAME_TREE -16195 8 64 154 1063916 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/ul.gif
DUPTYPE_WITHIN_SAME_TREE -16195 9 64 154 2240859 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/ul.gif
DUPTYPE_FIRST_OCCURRENCE 16173 8 64 154 1064491 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h1.722cff45178a.gif
DUPTYPE_WITHIN_SAME_TREE -16173 9 64 154 2240868 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h1.gif
DUPTYPE_WITHIN_SAME_TREE -16173 9 64 154 2241584 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h1.722cff45178a.gif
DUPTYPE_WITHIN_SAME_TREE -16173 8 64 154 1063925 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h1.gif
DUPTYPE_FIRST_OCCURRENCE 16187 8 64 154 1064484 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/ol.bfffb5d68282.gif
DUPTYPE_WITHIN_SAME_TREE -16187 8 64 154 1063918 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/ol.gif
DUPTYPE_WITHIN_SAME_TREE -16187 9 64 154 2241577 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/ol.bfffb5d68282.gif
DUPTYPE_WITHIN_SAME_TREE -16187 9 64 154 2240861 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/ol.gif
DUPTYPE_FIRST_OCCURRENCE 9977 5 64 154 1855944 5 /openedx/staticfiles/js/bower/jquery/src/var/indexOf.fdf0c4d8a782.js
DUPTYPE_WITHIN_SAME_TREE -9977 6 64 154 2382677 5 /openedx/staticfiles/studio/js/bower/jquery/src/var/indexOf.fdf0c4d8a782.js
DUPTYPE_WITHIN_SAME_TREE -9977 9 64 154 1978507 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/var/indexOf.fdf0c4d8a782.js
DUPTYPE_WITHIN_SAME_TREE -9977 6 64 154 2382240 5 /openedx/staticfiles/studio/js/bower/jquery/src/var/indexOf.js
DUPTYPE_WITHIN_SAME_TREE -9977 10 64 154 2781099 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/var/indexOf.fdf0c4d8a782.js
DUPTYPE_WITHIN_SAME_TREE -9977 10 64 154 2780762 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/var/indexOf.js
DUPTYPE_WITHIN_SAME_TREE -9977 9 64 154 1977893 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/var/indexOf.js
DUPTYPE_WITHIN_SAME_TREE -9977 5 64 154 1855000 5 /openedx/staticfiles/js/bower/jquery/src/var/indexOf.js
DUPTYPE_FIRST_OCCURRENCE 9971 5 64 154 1855947 5 /openedx/staticfiles/js/bower/jquery/src/var/class2type.8beeb098fb5e.js
DUPTYPE_WITHIN_SAME_TREE -9971 9 64 154 1977896 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/var/class2type.js
DUPTYPE_WITHIN_SAME_TREE -9971 10 64 154 2781102 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/var/class2type.8beeb098fb5e.js
DUPTYPE_WITHIN_SAME_TREE -9971 6 64 154 2382243 5 /openedx/staticfiles/studio/js/bower/jquery/src/var/class2type.js
DUPTYPE_WITHIN_SAME_TREE -9971 10 64 154 2780765 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/var/class2type.js
DUPTYPE_WITHIN_SAME_TREE -9971 5 64 154 1855003 5 /openedx/staticfiles/js/bower/jquery/src/var/class2type.js
DUPTYPE_WITHIN_SAME_TREE -9971 9 64 154 1978510 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/var/class2type.8beeb098fb5e.js
DUPTYPE_WITHIN_SAME_TREE -9971 6 64 154 2382680 5 /openedx/staticfiles/studio/js/bower/jquery/src/var/class2type.8beeb098fb5e.js
DUPTYPE_FIRST_OCCURRENCE 1209 1 65 154 1595291 5 /openedx/staticfiles/paragon/commitlint.config.91f9e7f32297.js
DUPTYPE_WITHIN_SAME_TREE -1209 1 65 154 1593830 5 /openedx/staticfiles/paragon/commitlint.config.js
DUPTYPE_FIRST_OCCURRENCE 12655 6 66 154 1855838 5 /openedx/staticfiles/js/bower/jquery/src/data/var/data_priv.494fafb4dac6.js
DUPTYPE_WITHIN_SAME_TREE -12655 6 66 154 1855019 5 /openedx/staticfiles/js/bower/jquery/src/data/var/data_priv.js
DUPTYPE_WITHIN_SAME_TREE -12655 10 66 154 1977911 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/data/var/data_user.js
DUPTYPE_WITHIN_SAME_TREE -12655 6 66 154 1855018 5 /openedx/staticfiles/js/bower/jquery/src/data/var/data_user.js
DUPTYPE_WITHIN_SAME_TREE -12655 10 66 154 1977912 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/data/var/data_priv.js
DUPTYPE_WITHIN_SAME_TREE -12655 11 66 154 2780780 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/data/var/data_user.js
DUPTYPE_WITHIN_SAME_TREE -12655 11 66 154 2780781 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/data/var/data_priv.js
DUPTYPE_WITHIN_SAME_TREE -12655 10 66 154 1978451 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/data/var/data_priv.494fafb4dac6.js
DUPTYPE_WITHIN_SAME_TREE -12655 10 66 154 1978450 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/data/var/data_user.494fafb4dac6.js
DUPTYPE_WITHIN_SAME_TREE -12655 11 66 154 2781042 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/data/var/data_user.494fafb4dac6.js
DUPTYPE_WITHIN_SAME_TREE -12655 6 66 154 1855837 5 /openedx/staticfiles/js/bower/jquery/src/data/var/data_user.494fafb4dac6.js
DUPTYPE_WITHIN_SAME_TREE -12655 7 66 154 2516392 5 /openedx/staticfiles/studio/js/bower/jquery/src/data/var/data_user.494fafb4dac6.js
DUPTYPE_WITHIN_SAME_TREE -12655 7 66 154 2515947 5 /openedx/staticfiles/studio/js/bower/jquery/src/data/var/data_priv.js
DUPTYPE_WITHIN_SAME_TREE -12655 7 66 154 2516393 5 /openedx/staticfiles/studio/js/bower/jquery/src/data/var/data_priv.494fafb4dac6.js
DUPTYPE_WITHIN_SAME_TREE -12655 11 66 154 2781043 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/data/var/data_priv.494fafb4dac6.js
DUPTYPE_WITHIN_SAME_TREE -12655 7 66 154 2515946 5 /openedx/staticfiles/studio/js/bower/jquery/src/data/var/data_user.js
DUPTYPE_FIRST_OCCURRENCE 7503 4 66 154 1595105 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/selector.254a3ebd012d.js
DUPTYPE_WITHIN_SAME_TREE -7503 4 66 154 1593693 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/selector.js
DUPTYPE_FIRST_OCCURRENCE 16177 8 66 154 1064488 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h3.ea01b9403dac.gif
DUPTYPE_WITHIN_SAME_TREE -16177 9 66 154 2241581 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h3.ea01b9403dac.gif
DUPTYPE_WITHIN_SAME_TREE -16177 8 66 154 1063922 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h3.gif
DUPTYPE_WITHIN_SAME_TREE -16177 9 66 154 2240865 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h3.gif
DUPTYPE_FIRST_OCCURRENCE 16181 8 67 154 1064497 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h5.bec7854c1ff5.gif
DUPTYPE_WITHIN_SAME_TREE -16181 9 67 154 2241590 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h5.bec7854c1ff5.gif
DUPTYPE_WITHIN_SAME_TREE -16181 9 67 154 2240874 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h5.gif
DUPTYPE_WITHIN_SAME_TREE -16181 8 67 154 1063931 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h5.gif
DUPTYPE_FIRST_OCCURRENCE 16183 8 67 154 1064495 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h6.252b8ff92cb3.gif
DUPTYPE_WITHIN_SAME_TREE -16183 9 67 154 2240872 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h6.gif
DUPTYPE_WITHIN_SAME_TREE -16183 8 67 154 1063929 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h6.gif
DUPTYPE_WITHIN_SAME_TREE -16183 9 67 154 2241588 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h6.252b8ff92cb3.gif
DUPTYPE_FIRST_OCCURRENCE 12307 6 67 154 1594657 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/ajax/var/location.1effe93501b5.js
DUPTYPE_WITHIN_SAME_TREE -12307 6 67 154 1593737 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/ajax/var/location.js
DUPTYPE_FIRST_OCCURRENCE 16175 8 67 154 1064413 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h2.5a09dea8b894.gif
DUPTYPE_WITHIN_SAME_TREE -16175 9 67 154 2241574 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h2.5a09dea8b894.gif
DUPTYPE_WITHIN_SAME_TREE -16175 9 67 154 2240858 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h2.gif
DUPTYPE_WITHIN_SAME_TREE -16175 8 67 154 1063915 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h2.gif
DUPTYPE_FIRST_OCCURRENCE 9803 5 67 154 1594851 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/var/document.28ad506eb48f.js
DUPTYPE_WITHIN_SAME_TREE -9803 5 67 154 1593774 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/var/document.js
DUPTYPE_FIRST_OCCURRENCE 16213 8 67 154 1201937 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/skins/studio-tmce4/fonts/readme.7a0f64800cf3.md
DUPTYPE_WITHIN_SAME_TREE -16213 9 67 154 2241611 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/skins/studio-tmce4/fonts/readme.7a0f64800cf3.md
DUPTYPE_WITHIN_SAME_TREE -16213 8 67 154 1200099 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/skins/studio-tmce4/fonts/readme.md
DUPTYPE_WITHIN_SAME_TREE -16213 9 67 154 2241054 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/skins/studio-tmce4/fonts/readme.md
DUPTYPE_FIRST_OCCURRENCE 16179 8 67 154 1064489 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h4.d9b29176b0b4.gif
DUPTYPE_WITHIN_SAME_TREE -16179 8 67 154 1063923 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h4.gif
DUPTYPE_WITHIN_SAME_TREE -16179 9 67 154 2241582 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h4.d9b29176b0b4.gif
DUPTYPE_WITHIN_SAME_TREE -16179 9 67 154 2240866 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/visualblocks/img/h4.gif
DUPTYPE_FIRST_OCCURRENCE 5149 3 70 154 1595199 5 /openedx/staticfiles/paragon/src/Button/Button.cdf9ea6b8835.scss
DUPTYPE_WITHIN_SAME_TREE -5149 3 70 154 1593970 5 /openedx/staticfiles/paragon/src/Button/Button.scss
DUPTYPE_WITHIN_SAME_TREE -5149 6 70 154 1726345 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Button/Button.scss
DUPTYPE_WITHIN_SAME_TREE -5149 6 70 154 1455713 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Button/Button.scss
DUPTYPE_WITHIN_SAME_TREE -5149 6 70 154 1456419 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Button/Button.cdf9ea6b8835.scss
DUPTYPE_WITHIN_SAME_TREE -5149 6 70 154 1727274 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Button/Button.cdf9ea6b8835.scss
DUPTYPE_FIRST_OCCURRENCE 12645 6 70 154 1855839 5 /openedx/staticfiles/js/bower/jquery/src/css/var/cssExpand.2d8ac6725d0f.js
DUPTYPE_WITHIN_SAME_TREE -12645 10 70 154 1978452 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/css/var/cssExpand.2d8ac6725d0f.js
DUPTYPE_WITHIN_SAME_TREE -12645 11 70 154 2780792 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/css/var/cssExpand.js
DUPTYPE_WITHIN_SAME_TREE -12645 7 70 154 2515958 5 /openedx/staticfiles/studio/js/bower/jquery/src/css/var/cssExpand.js
DUPTYPE_WITHIN_SAME_TREE -12645 6 70 154 1855030 5 /openedx/staticfiles/js/bower/jquery/src/css/var/cssExpand.js
DUPTYPE_WITHIN_SAME_TREE -12645 10 70 154 1977923 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/css/var/cssExpand.js
